PolicyID,Region,Type,Coverage,Premium,Claimed
KAG05320,California,Premium,109132.90000000001,5000.0,0
KAG05321,California,Extended,290635.7,5000.0,0
KAG05322,Arizona,Basic,100000.0,5000.0,0
KAG05323,California,Basic,100000.0,5000.0,0
KAG05324,Nevada,Extended,199659.8,5000.0,0
KAG05325,California,Basic,100000.0,5000.0,0
KAG05326,Arizona,Basic,301253.30000000005,5000.0,0
KAG05327,California,Basic,190852.59999999998,5000.0,0
KAG05328,Oregon,Extended,135251.9,5000.0,0
KAG05329,Oregon,Extended,100000.0,5000.0,0
KAG05330,Washington,Basic,100000.0,5000.0,0
KAG05331,Arizona,Extended,100000.0,5000.0,0
KAG05332,Oregon,Extended,100000.0,5000.0,0
KAG05333,Washington,Extended,100000.0,5000.0,0
KAG05334,Oregon,Basic,100000.0,5000.0,0
KAG05335,Arizona,Basic,100000.0,5000.0,0
KAG05336,California,Extended,278103.2,5000.0,0
KAG05337,Arizona,Premium,118181.20000000001,5000.0,0
KAG05338,Oregon,Extended,100000.0,5000.0,0
KAG05339,California,Extended,100000.0,5000.0,0
KAG05340,Oregon,Premium,237898.80000000002,5000.0,0
KAG05341,California,Basic,126149.79999999999,5000.0,0
KAG05342,California,Basic,140521.1,5000.0,1
KAG05343,California,Extended,100000.0,5000.0,1
KAG05344,California,Extended,100000.0,5000.0,0
KAG05345,California,Basic,209300.3,5000.0,0
KAG05346,California,Basic,116408.3,5000.0,1
KAG05347,California,Extended,100000.0,5000.0,0
KAG05348,California,Basic,338763.2,5000.0,0
KAG05349,California,Extended,100000.0,5000.0,0
KAG05350,Nevada,Premium,173980.3,5000.0,0
KAG05351,Oregon,Basic,100000.0,5000.0,0
KAG05352,California,Extended,100000.0,5000.0,1
KAG05353,California,Extended,100000.0,5000.0,1
KAG05354,Oregon,Extended,100000.0,5000.0,1
KAG05355,California,Basic,100000.0,5000.0,0
KAG05356,Oregon,Extended,100000.0,5000.0,0
KAG05357,Oregon,Basic,100000.0,5000.0,0
KAG05358,Oregon,Extended,105097.6,5000.0,0
KAG05359,California,Basic,100000.0,5000.0,0
KAG05360,California,Basic,107974.9,5000.0,0
KAG05361,Oregon,Extended,156593.3,5000.0,0
KAG05362,Oregon,Basic,179519.1,5000.0,0
KAG05363,Arizona,Extended,100000.0,5000.0,0
KAG05364,California,Extended,100000.0,5000.0,0
KAG05365,Washington,Basic,100000.0,5000.0,1
KAG05366,Arizona,Premium,189328.80000000002,5000.0,1
KAG05367,California,Basic,108605.8,5000.0,1
KAG05368,California,Basic,291186.1,5000.0,0
KAG05369,California,Basic,100000.0,5000.0,0
KAG05370,Washington,Extended,100000.0,5000.0,0
KAG05371,Oregon,Basic,100000.0,5000.0,0
KAG05372,California,Extended,100000.0,5000.0,1
KAG05373,Nevada,Basic,100000.0,5000.0,0
KAG05374,Oregon,Extended,100000.0,5000.0,1
KAG05375,Nevada,Premium,157417.7,5000.0,0
KAG05376,Washington,Basic,100000.0,5000.0,0
KAG05377,Washington,Basic,444975.6,5000.0,0
KAG05378,California,Basic,100000.0,5000.0,0
KAG05379,Oregon,Basic,100000.0,5000.0,0
KAG05380,Washington,Basic,100000.0,5000.0,0
KAG05381,California,Basic,100000.0,5000.0,0
KAG05382,Oregon,Basic,100000.0,5000.0,0
KAG05383,Nevada,Extended,194842.09999999998,5000.0,0
KAG05384,Oregon,Basic,100000.0,5000.0,0
KAG05385,Arizona,Extended,100000.0,5000.0,1
KAG05386,Nevada,Extended,116957.2,5000.0,0
KAG05387,California,Extended,136127.09999999998,5000.0,1
KAG05388,California,Extended,100000.0,5000.0,1
KAG05389,Oregon,Basic,198821.30000000002,5000.0,0
KAG05390,Oregon,Extended,136127.09999999998,5000.0,1
KAG05391,Nevada,Premium,114913.79999999999,5000.0,0
KAG05392,California,Extended,100000.0,5000.0,0
KAG05393,Arizona,Extended,229304.19999999998,5000.0,0
KAG05394,California,Basic,100000.0,5000.0,1
KAG05395,Oregon,Extended,100000.0,5000.0,0
KAG05396,Arizona,Basic,252319.59999999998,5000.0,0
KAG05397,Nevada,Extended,136318.8,5000.0,0
KAG05398,Arizona,Basic,100000.0,5000.0,0
KAG05399,Arizona,Extended,101685.5,5000.0,0
KAG05400,California,Extended,100000.0,5000.0,0
KAG05401,Oregon,Basic,100000.0,5000.0,0
KAG05402,Arizona,Basic,100000.0,5000.0,0
KAG05403,Oregon,Extended,138297.3,5000.0,0
KAG05404,Arizona,Extended,258998.5,5000.0,0
KAG05405,California,Basic,100000.0,5000.0,0
KAG05406,Arizona,Extended,136127.09999999998,5000.0,1
KAG05407,Nevada,Extended,100000.0,5000.0,0
KAG05408,Oregon,Extended,209419.59999999998,5000.0,0
KAG05409,Oregon,Basic,100000.0,5000.0,0
KAG05410,Nevada,Premium,100000.0,5000.0,0
KAG05411,California,Premium,259628.9,5000.0,0
KAG05412,Oregon,Premium,189328.80000000002,5000.0,1
KAG05413,California,Basic,100000.0,5000.0,0
KAG05414,California,Basic,100000.0,5000.0,0
KAG05415,California,Extended,100000.0,5000.0,0
KAG05416,Oregon,Extended,220474.4,5000.0,0
KAG05417,Arizona,Basic,100000.0,5000.0,0
KAG05418,California,Extended,232925.3,5000.0,0
KAG05419,Nevada,Extended,100000.0,5000.0,1
KAG05420,Arizona,Extended,136127.09999999998,5000.0,1
KAG05421,Oregon,Extended,179332.2,5000.0,0
KAG05422,California,Extended,100000.0,5000.0,1
KAG05423,Arizona,Extended,140162.09999999998,5000.0,0
KAG05424,Nevada,Basic,100000.0,5000.0,0
KAG05425,Oregon,Basic,100000.0,5000.0,1
KAG05426,California,Premium,189328.80000000002,5000.0,1
KAG05427,Arizona,Basic,100000.0,5000.0,0
KAG05428,California,Basic,100000.0,5000.0,0
KAG05429,Oregon,Premium,103848.2,5000.0,0
KAG05430,Nevada,Basic,100000.0,5000.0,1
KAG05431,Oregon,Basic,100000.0,5000.0,0
KAG05432,Oregon,Extended,112113.3,5000.0,0
KAG05433,Oregon,Extended,100000.0,5000.0,0
KAG05434,California,Basic,100000.0,5000.0,0
KAG05435,California,Basic,100000.0,5000.0,0
KAG05436,Nevada,Basic,108605.8,5000.0,1
KAG05437,Arizona,Extended,100000.0,5000.0,0
KAG05438,Oregon,Basic,100000.0,5000.0,0
KAG05439,California,Extended,100000.0,5000.0,1
KAG05440,Oregon,Premium,100000.0,5000.0,0
KAG05441,California,Basic,100000.0,5000.0,0
KAG05442,Oregon,Extended,289147.8,5000.0,0
KAG05443,Oregon,Extended,100000.0,5000.0,0
KAG05444,California,Basic,100000.0,5000.0,1
KAG05445,Oregon,Extended,136127.09999999998,5000.0,1
KAG05446,Oregon,Premium,189328.80000000002,5000.0,1
KAG05447,Washington,Premium,189328.80000000002,5000.0,1
KAG05448,Nevada,Extended,337910.10000000003,5000.0,0
KAG05449,Oregon,Basic,100000.0,5000.0,0
KAG05450,California,Extended,100000.0,5000.0,0
KAG05451,California,Extended,133517.80000000002,5000.0,0
KAG05452,Nevada,Basic,114976.1,5000.0,0
KAG05453,Arizona,Basic,100000.0,5000.0,0
KAG05454,Oregon,Extended,141851.3,5000.0,0
KAG05455,California,Extended,100000.0,5000.0,0
KAG05456,Arizona,Basic,100000.0,5000.0,0
KAG05457,Oregon,Basic,257567.8,5000.0,0
KAG05458,Nevada,Basic,108605.8,5000.0,1
KAG05459,Oregon,Basic,100000.0,5000.0,0
KAG05460,Washington,Basic,100000.0,5000.0,0
KAG05461,Oregon,Premium,365370.3,5000.0,0
KAG05462,California,Basic,100000.0,5000.0,0
KAG05463,Oregon,Premium,189328.80000000002,5000.0,1
KAG05464,Nevada,Basic,100000.0,5000.0,0
KAG05465,California,Extended,100000.0,5000.0,0
KAG05466,California,Extended,100000.0,5000.0,1
KAG05467,California,Basic,100000.0,5000.0,0
KAG05468,Oregon,Basic,100000.0,5000.0,0
KAG05469,Oregon,Basic,100000.0,5000.0,0
KAG05470,Oregon,Basic,112862.0,5000.0,0
KAG05471,Oregon,Basic,100000.0,5000.0,0
KAG05472,Oregon,Basic,108605.8,5000.0,1
KAG05473,Arizona,Extended,100000.0,5000.0,0
KAG05474,Oregon,Extended,100000.0,5000.0,1
KAG05475,California,Premium,688716.9,5000.0,0
KAG05476,Oregon,Extended,128480.59999999999,5000.0,0
KAG05477,Washington,Extended,100000.0,5000.0,0
KAG05478,Oregon,Basic,312445.80000000005,5000.0,0
KAG05479,Arizona,Extended,136127.09999999998,5000.0,1
KAG05480,Arizona,Basic,108605.8,5000.0,1
KAG05481,Oregon,Extended,100000.0,5000.0,0
KAG05482,Oregon,Extended,100000.0,5000.0,1
KAG05483,Oregon,Basic,100000.0,5000.0,0
KAG05484,Washington,Extended,207551.5,5000.0,0
KAG05485,California,Basic,116298.3,5000.0,0
KAG05486,Oregon,Extended,114345.59999999999,5000.0,0
KAG05487,California,Extended,100000.0,5000.0,0
KAG05488,California,Extended,152289.8,5000.0,0
KAG05489,Arizona,Extended,100000.0,5000.0,1
KAG05490,Oregon,Basic,100000.0,5000.0,0
KAG05491,Oregon,Extended,100000.0,5000.0,1
KAG05492,Arizona,Basic,108605.8,5000.0,1
KAG05493,California,Basic,100000.0,5000.0,0
KAG05494,Oregon,Basic,100000.0,5000.0,0
KAG05495,Oregon,Basic,100000.0,5000.0,0
KAG05496,California,Extended,100000.0,5000.0,1
KAG05497,California,Basic,197484.7,5000.0,0
KAG05498,Arizona,Extended,100000.0,5000.0,1
KAG05499,Oregon,Basic,104442.2,5000.0,0
KAG05500,California,Extended,100000.0,5000.0,0
KAG05501,Oregon,Basic,147584.9,5000.0,0
KAG05502,California,Basic,100000.0,5000.0,0
KAG05503,Oregon,Basic,100000.0,5000.0,0
KAG05504,Oregon,Basic,100000.0,5000.0,0
KAG05505,California,Basic,549295.2,5000.0,0
KAG05506,California,Extended,100000.0,5000.0,1
KAG05507,California,Basic,100000.0,5000.0,0
KAG05508,California,Basic,100000.0,5000.0,1
KAG05509,California,Extended,197477.0,5000.0,0
KAG05510,California,Basic,100000.0,5000.0,0
KAG05511,California,Basic,100000.0,5000.0,0
KAG05512,California,Basic,100000.0,5000.0,0
KAG05513,California,Basic,123526.90000000001,5000.0,0
KAG05514,California,Extended,100000.0,5000.0,0
KAG05515,California,Basic,100000.0,5000.0,0
KAG05516,California,Extended,100000.0,5000.0,0
KAG05517,California,Basic,100000.0,5000.0,0
KAG05518,Arizona,Premium,174184.59999999998,5000.0,0
KAG05519,Washington,Basic,325141.2,5000.0,0
KAG05520,California,Basic,100000.0,5000.0,0
KAG05521,Arizona,Premium,100000.0,5000.0,0
KAG05522,Arizona,Basic,100000.0,5000.0,0
KAG05523,Washington,Premium,112684.3,5000.0,0
KAG05524,Washington,Basic,420683.6,5000.0,0
KAG05525,California,Basic,100000.0,5000.0,0
KAG05526,California,Basic,100000.0,5000.0,1
KAG05527,Washington,Basic,100000.0,5000.0,0
KAG05528,California,Extended,211356.5,5000.0,0
KAG05529,Oregon,Basic,100000.0,5000.0,0
KAG05530,Washington,Premium,111198.4,5000.0,0
KAG05531,California,Basic,100000.0,5000.0,1
KAG05532,Oregon,Basic,100000.0,5000.0,0
KAG05533,California,Premium,102863.0,5000.0,0
KAG05534,Washington,Premium,257438.2,5000.0,0
KAG05535,Washington,Basic,100000.0,5000.0,0
KAG05536,Oregon,Basic,100000.0,5000.0,0
KAG05537,California,Premium,100000.0,5000.0,0
KAG05538,California,Extended,100000.0,5000.0,0
KAG05539,Arizona,Extended,102790.9,5000.0,0
KAG05540,California,Basic,112367.70000000001,5000.0,0
KAG05541,California,Extended,519708.8,5000.0,0
KAG05542,California,Premium,102225.20000000001,5000.0,0
KAG05543,Washington,Premium,279792.6,5000.0,0
KAG05544,Washington,Extended,100000.0,5000.0,0
KAG05545,Arizona,Extended,100000.0,5000.0,0
KAG05546,Arizona,Basic,119263.4,5000.0,0
KAG05547,California,Premium,118042.0,5000.0,0
KAG05548,Arizona,Extended,100000.0,5000.0,0
KAG05549,Nevada,Extended,100000.0,5000.0,0
KAG05550,Washington,Basic,122583.79999999999,5000.0,0
KAG05551,California,Basic,100000.0,5000.0,0
KAG05552,California,Extended,121901.1,5000.0,0
KAG05553,Arizona,Basic,100000.0,5000.0,0
KAG05554,Arizona,Basic,100000.0,5000.0,0
KAG05555,Arizona,Extended,100000.0,5000.0,0
KAG05556,Nevada,Extended,100000.0,5000.0,0
KAG05557,California,Premium,358780.3,5000.0,0
KAG05558,California,Basic,100000.0,5000.0,0
KAG05559,Washington,Extended,130903.4,5000.0,0
KAG05560,Oregon,Basic,100000.0,5000.0,0
KAG05561,Arizona,Extended,100000.0,5000.0,0
KAG05562,Arizona,Basic,100000.0,5000.0,0
KAG05563,Oregon,Basic,100000.0,5000.0,0
KAG05564,Nevada,Basic,111621.7,5000.0,0
KAG05565,California,Basic,100000.0,5000.0,0
KAG05566,Arizona,Basic,100000.0,5000.0,1
KAG05567,California,Basic,100000.0,5000.0,0
KAG05568,Oregon,Basic,100000.0,5000.0,0
KAG05569,California,Basic,100000.0,5000.0,1
KAG05570,California,Basic,100000.0,5000.0,0
KAG05571,Arizona,Basic,100000.0,5000.0,0
KAG05572,Washington,Basic,100000.0,5000.0,0
KAG05573,Oregon,Basic,198492.3,5000.0,0
KAG05574,Oregon,Basic,100000.0,5000.0,0
KAG05575,Arizona,Extended,100000.0,5000.0,0
KAG05576,Oregon,Extended,100000.0,5000.0,0
KAG05577,Oregon,Basic,100000.0,5000.0,0
KAG05578,Oregon,Basic,100000.0,5000.0,0
KAG05579,Arizona,Extended,100000.0,5000.0,0
KAG05580,Washington,Basic,102742.29999999999,5000.0,0
KAG05581,California,Extended,182655.40000000002,5000.0,0
KAG05582,Oregon,Basic,100000.0,5000.0,0
KAG05583,Washington,Extended,181587.90000000002,5000.0,0
KAG05584,California,Basic,108768.09999999999,5000.0,0
KAG05585,California,Basic,106673.5,5000.0,0
KAG05586,Oregon,Extended,100000.0,5000.0,0
KAG05587,California,Basic,100000.0,5000.0,0
KAG05588,Oregon,Extended,180325.5,5000.0,0
KAG05589,Nevada,Extended,249807.8,5000.0,0
KAG05590,California,Extended,263023.7,5000.0,0
KAG05591,Arizona,Extended,192706.5,5000.0,0
KAG05592,Oregon,Basic,313026.5,5000.0,0
KAG05593,Oregon,Extended,192323.0,5000.0,0
KAG05594,Oregon,Extended,129529.5,5000.0,0
KAG05595,California,Extended,214988.30000000002,5000.0,0
KAG05596,Arizona,Basic,161632.6,5000.0,0
KAG05597,California,Basic,116861.4,5000.0,0
KAG05598,Oregon,Basic,261070.09999999998,5000.0,0
KAG05599,California,Basic,120462.6,5000.0,0
KAG05600,Nevada,Extended,134802.4,5000.0,0
KAG05601,Nevada,Basic,100000.0,5000.0,0
KAG05602,California,Premium,100000.0,5000.0,0
KAG05603,Nevada,Basic,100000.0,5000.0,0
KAG05604,Arizona,Basic,100000.0,5000.0,0
KAG05605,Washington,Basic,100000.0,5000.0,0
KAG05606,California,Basic,100000.0,5000.0,0
KAG05607,Oregon,Basic,100000.0,5000.0,0
KAG05608,California,Extended,119043.70000000001,5000.0,0
KAG05609,Oregon,Basic,101476.6,5000.0,0
KAG05610,Oregon,Basic,354292.1,5000.0,0
KAG05611,Oregon,Basic,100000.0,5000.0,0
KAG05612,Oregon,Basic,100000.0,5000.0,0
KAG05613,Arizona,Basic,100000.0,5000.0,0
KAG05614,Arizona,Basic,100000.0,5000.0,0
KAG05615,Oregon,Basic,100000.0,5000.0,0
KAG05616,Washington,Basic,212754.90000000002,5000.0,0
KAG05617,Arizona,Basic,100000.0,5000.0,1
KAG05618,Washington,Basic,100000.0,5000.0,0
KAG05619,Arizona,Basic,100000.0,5000.0,0
KAG05620,Nevada,Basic,109077.70000000001,5000.0,0
KAG05621,Washington,Extended,100000.0,5000.0,0
KAG05622,Arizona,Extended,100000.0,5000.0,0
KAG05623,Oregon,Extended,100000.0,5000.0,0
KAG05624,Oregon,Basic,100000.0,5000.0,0
KAG05625,California,Extended,215143.80000000002,5000.0,0
KAG05626,California,Basic,391590.10000000003,5000.0,0
KAG05627,Oregon,Basic,189881.6,5000.0,0
KAG05628,Oregon,Basic,100000.0,5000.0,0
KAG05629,Arizona,Basic,100000.0,5000.0,0
KAG05630,Oregon,Basic,100000.0,5000.0,0
KAG05631,California,Basic,100000.0,5000.0,0
KAG05632,Oregon,Basic,105993.2,5000.0,0
KAG05633,Arizona,Basic,100000.0,5000.0,0
KAG05634,Arizona,Basic,100000.0,5000.0,0
KAG05635,Oregon,Extended,143496.1,5000.0,0
KAG05636,California,Extended,100000.0,5000.0,0
KAG05637,Arizona,Extended,133226.0,5000.0,0
KAG05638,Arizona,Basic,100000.0,5000.0,0
KAG05639,Nevada,Basic,100000.0,5000.0,0
KAG05640,Arizona,Extended,100000.0,5000.0,0
KAG05641,Oregon,Basic,100000.0,5000.0,0
KAG05642,Arizona,Basic,100000.0,5000.0,0
KAG05643,Arizona,Extended,100000.0,5000.0,0
KAG05644,Arizona,Basic,100000.0,5000.0,0
KAG05645,Washington,Basic,104710.20000000001,5000.0,0
KAG05646,California,Extended,100000.0,5000.0,0
KAG05647,Oregon,Basic,100000.0,5000.0,0
KAG05648,Nevada,Basic,100000.0,5000.0,0
KAG05649,Washington,Basic,100000.0,5000.0,0
KAG05650,California,Extended,100000.0,5000.0,0
KAG05651,Nevada,Extended,100000.0,5000.0,0
KAG05652,Arizona,Extended,100000.0,5000.0,0
KAG05653,Oregon,Extended,428043.5,5000.0,0
KAG05654,California,Basic,111574.1,5000.0,0
KAG05655,California,Basic,120237.8,5000.0,0
KAG05656,California,Basic,100000.0,5000.0,0
KAG05657,California,Extended,100000.0,5000.0,0
KAG05658,California,Basic,122332.09999999999,5000.0,0
KAG05659,California,Basic,100000.0,5000.0,1
KAG05660,California,Basic,100000.0,5000.0,0
KAG05661,California,Extended,100000.0,5000.0,0
KAG05662,California,Extended,100000.0,5000.0,0
KAG05663,California,Basic,151645.30000000002,5000.0,0
KAG05664,California,Basic,100000.0,5000.0,0
KAG05665,California,Basic,100000.0,5000.0,0
KAG05666,California,Basic,100000.0,5000.0,0
KAG05667,Oregon,Basic,104132.2,5000.0,0
KAG05668,Arizona,Basic,117026.29999999999,5000.0,0
KAG05669,Nevada,Basic,100000.0,5000.0,0
KAG05670,Washington,Basic,100000.0,5000.0,0
KAG05671,California,Basic,100000.0,5000.0,0
KAG05672,Nevada,Basic,100000.0,5000.0,0
KAG05673,Nevada,Premium,102240.20000000001,5000.0,0
KAG05674,Washington,Basic,166032.3,5000.0,1
KAG05675,Oregon,Extended,101508.3,5000.0,1
KAG05676,Washington,Basic,100000.0,5000.0,0
KAG05677,California,Extended,142237.09999999998,5000.0,0
KAG05678,Oregon,Basic,100000.0,5000.0,0
KAG05679,California,Basic,100000.0,5000.0,0
KAG05680,Nevada,Basic,166032.3,5000.0,1
KAG05681,Oregon,Basic,166032.3,5000.0,1
KAG05682,California,Premium,100000.0,5000.0,0
KAG05683,Nevada,Extended,258673.4,5000.0,1
KAG05684,Arizona,Basic,100000.0,5000.0,0
KAG05685,Washington,Extended,100000.0,5000.0,0
KAG05686,Oregon,Basic,100000.0,5000.0,0
KAG05687,California,Extended,258673.4,5000.0,1
KAG05688,Washington,Extended,100000.0,5000.0,0
KAG05689,California,Extended,100000.0,5000.0,0
KAG05690,Oregon,Extended,101508.3,5000.0,1
KAG05691,Nevada,Basic,115287.70000000001,5000.0,0
KAG05692,California,Basic,100000.0,5000.0,0
KAG05693,Washington,Basic,118017.8,5000.0,0
KAG05694,Oregon,Basic,100000.0,5000.0,0
KAG05695,California,Basic,100000.0,5000.0,0
KAG05696,Nevada,Extended,652819.0,5000.0,0
KAG05697,California,Extended,100000.0,5000.0,0
KAG05698,California,Extended,100000.0,5000.0,0
KAG05699,Nevada,Extended,101477.2,5000.0,0
KAG05700,California,Basic,100000.0,5000.0,0
KAG05701,Washington,Extended,258673.4,5000.0,1
KAG05702,California,Basic,100000.0,5000.0,0
KAG05703,Washington,Basic,216609.0,5000.0,0
KAG05704,California,Basic,100000.0,5000.0,0
KAG05705,Oregon,Extended,194881.5,5000.0,0
KAG05706,California,Premium,100000.0,5000.0,0
KAG05707,California,Basic,100000.0,5000.0,0
KAG05708,California,Extended,101508.3,5000.0,1
KAG05709,Washington,Basic,350969.6,5000.0,0
KAG05710,California,Extended,103403.2,5000.0,0
KAG05711,Oregon,Basic,296215.1,5000.0,0
KAG05712,California,Premium,186036.6,5000.0,0
KAG05713,California,Extended,132440.5,5000.0,0
KAG05714,Arizona,Extended,100000.0,5000.0,0
KAG05715,Washington,Basic,107078.2,5000.0,0
KAG05716,Oregon,Basic,100000.0,5000.0,0
KAG05717,Oregon,Basic,100000.0,5000.0,0
KAG05718,California,Extended,198590.80000000002,5000.0,0
KAG05719,Nevada,Basic,100000.0,5000.0,1
KAG05720,Oregon,Basic,100000.0,5000.0,0
KAG05721,Washington,Basic,166032.3,5000.0,1
KAG05722,Arizona,Extended,101508.3,5000.0,1
KAG05723,Oregon,Basic,108351.7,5000.0,0
KAG05724,Arizona,Extended,100000.0,5000.0,0
KAG05725,Oregon,Extended,100000.0,5000.0,0
KAG05726,California,Basic,100000.0,5000.0,0
KAG05727,California,Basic,100000.0,5000.0,0
KAG05728,Oregon,Basic,110613.0,5000.0,0
KAG05729,California,Extended,101508.3,5000.0,1
KAG05730,Washington,Basic,100000.0,5000.0,1
KAG05731,Oregon,Basic,100000.0,5000.0,0
KAG05732,California,Premium,100000.0,5000.0,0
KAG05733,California,Extended,258673.4,5000.0,1
KAG05734,Oregon,Basic,100000.0,5000.0,0
KAG05735,Oregon,Basic,100000.0,5000.0,0
KAG05736,California,Extended,100000.0,5000.0,0
KAG05737,Oregon,Basic,100000.0,5000.0,0
KAG05738,Arizona,Extended,100000.0,5000.0,0
KAG05739,Washington,Basic,187188.69999999998,5000.0,0
KAG05740,Arizona,Extended,100000.0,5000.0,0
KAG05741,Oregon,Extended,100000.0,5000.0,0
KAG05742,California,Basic,358699.6,5000.0,0
KAG05743,Oregon,Basic,108640.0,5000.0,0
KAG05744,California,Basic,100000.0,5000.0,0
KAG05745,Arizona,Basic,100000.0,5000.0,0
KAG05746,California,Premium,392171.1,5000.0,0
KAG05747,Nevada,Basic,100000.0,5000.0,0
KAG05748,Oregon,Premium,115513.79999999999,5000.0,0
KAG05749,Arizona,Basic,100000.0,5000.0,0
KAG05750,California,Basic,100000.0,5000.0,0
KAG05751,Arizona,Basic,100000.0,5000.0,0
KAG05752,California,Basic,100000.0,5000.0,0
KAG05753,Washington,Extended,100000.0,5000.0,0
KAG05754,Oregon,Basic,100000.0,5000.0,1
KAG05755,Oregon,Basic,100000.0,5000.0,0
KAG05756,California,Extended,100000.0,5000.0,0
KAG05757,Oregon,Basic,100000.0,5000.0,0
KAG05758,Washington,Extended,100000.0,5000.0,0
KAG05759,Nevada,Extended,100000.0,5000.0,0
KAG05760,California,Basic,100000.0,5000.0,0
KAG05761,Oregon,Basic,100000.0,5000.0,1
KAG05762,Arizona,Basic,140163.8,5000.0,0
KAG05763,Oregon,Premium,100000.0,5000.0,0
KAG05764,California,Basic,100000.0,5000.0,0
KAG05765,Oregon,Extended,258673.4,5000.0,1
KAG05766,Oregon,Basic,100000.0,5000.0,1
KAG05767,Oregon,Basic,101098.6,5000.0,0
KAG05768,Arizona,Extended,100000.0,5000.0,0
KAG05769,Arizona,Basic,166032.3,5000.0,1
KAG05770,California,Extended,101508.3,5000.0,1
KAG05771,Arizona,Basic,108080.5,5000.0,0
KAG05772,California,Basic,100000.0,5000.0,0
KAG05773,Nevada,Basic,100000.0,5000.0,0
KAG05774,Oregon,Extended,100000.0,5000.0,0
KAG05775,California,Premium,116542.6,5000.0,0
KAG05776,Oregon,Basic,100000.0,5000.0,0
KAG05777,Arizona,Premium,100000.0,5000.0,0
KAG05778,Arizona,Premium,100000.0,5000.0,0
KAG05779,California,Basic,100000.0,5000.0,0
KAG05780,Oregon,Premium,100000.0,5000.0,0
KAG05781,Arizona,Basic,100000.0,5000.0,0
KAG05782,California,Extended,258673.4,5000.0,1
KAG05783,Nevada,Basic,100000.0,5000.0,0
KAG05784,Oregon,Basic,100000.0,5000.0,1
KAG05785,Oregon,Extended,127122.4,5000.0,0
KAG05786,California,Premium,100000.0,5000.0,0
KAG05787,California,Basic,100000.0,5000.0,0
KAG05788,California,Basic,100000.0,5000.0,0
KAG05789,California,Basic,100000.0,5000.0,0
KAG05790,California,Basic,116921.29999999999,5000.0,0
KAG05791,California,Basic,172142.2,5000.0,0
KAG05792,California,Basic,416601.4,5000.0,0
KAG05793,California,Basic,120164.3,5000.0,0
KAG05794,California,Extended,100000.0,5000.0,0
KAG05795,California,Premium,413743.0,5000.0,0
KAG05796,California,Basic,100000.0,5000.0,0
KAG05797,California,Basic,166032.3,5000.0,1
KAG05798,California,Basic,100000.0,5000.0,0
KAG05799,California,Basic,100000.0,5000.0,0
KAG05800,Nevada,Basic,107776.29999999999,5000.0,0
KAG05801,California,Basic,117651.4,5000.0,1
KAG05802,Oregon,Basic,104910.59999999999,5000.0,0
KAG05803,Washington,Basic,117651.4,5000.0,1
KAG05804,Arizona,Basic,100000.0,5000.0,0
KAG05805,Arizona,Basic,100000.0,5000.0,0
KAG05806,Arizona,Extended,100000.0,5000.0,0
KAG05807,Washington,Extended,100000.0,5000.0,0
KAG05808,Oregon,Basic,100000.0,5000.0,0
KAG05809,California,Basic,127752.0,5000.0,0
KAG05810,Nevada,Basic,107799.40000000001,5000.0,0
KAG05811,California,Basic,100000.0,5000.0,0
KAG05812,Oregon,Basic,100000.0,5000.0,1
KAG05813,Arizona,Basic,100000.0,5000.0,0
KAG05814,Oregon,Basic,115219.7,5000.0,0
KAG05815,Washington,Basic,292137.8,5000.0,0
KAG05816,California,Basic,117651.4,5000.0,1
KAG05817,California,Extended,100000.0,5000.0,0
KAG05818,California,Basic,159272.90000000002,5000.0,0
KAG05819,Arizona,Extended,158771.8,5000.0,0
KAG05820,California,Basic,100000.0,5000.0,0
KAG05821,Oregon,Basic,119375.8,5000.0,0
KAG05822,California,Basic,100000.0,5000.0,0
KAG05823,Oregon,Basic,100000.0,5000.0,0
KAG05824,Arizona,Basic,113350.40000000001,5000.0,0
KAG05825,Washington,Basic,100000.0,5000.0,0
KAG05826,Arizona,Basic,100000.0,5000.0,0
KAG05827,California,Extended,100000.0,5000.0,0
KAG05828,Arizona,Basic,100000.0,5000.0,0
KAG05829,Nevada,Basic,100000.0,5000.0,0
KAG05830,Arizona,Basic,116034.5,5000.0,0
KAG05831,Nevada,Basic,100000.0,5000.0,0
KAG05832,California,Basic,100000.0,5000.0,0
KAG05833,California,Extended,112513.9,5000.0,0
KAG05834,Nevada,Basic,100000.0,5000.0,0
KAG05835,Nevada,Extended,100000.0,5000.0,0
KAG05836,Arizona,Basic,119739.9,5000.0,0
KAG05837,California,Basic,100000.0,5000.0,0
KAG05838,California,Basic,278154.19999999995,5000.0,0
KAG05839,California,Basic,264685.9,5000.0,0
KAG05840,Arizona,Basic,100000.0,5000.0,0
KAG05841,Oregon,Basic,100000.0,5000.0,0
KAG05842,Arizona,Basic,100000.0,5000.0,0
KAG05843,Arizona,Basic,228667.0,5000.0,0
KAG05844,Nevada,Basic,100000.0,5000.0,0
KAG05845,California,Premium,115043.5,5000.0,0
KAG05846,California,Basic,100000.0,5000.0,0
KAG05847,Oregon,Basic,100000.0,5000.0,0
KAG05848,Oregon,Basic,100000.0,5000.0,0
KAG05849,Oregon,Extended,100000.0,5000.0,0
KAG05850,Oregon,Extended,100000.0,5000.0,0
KAG05851,Oregon,Basic,100000.0,5000.0,0
KAG05852,Arizona,Extended,195154.1,5000.0,0
KAG05853,Washington,Extended,100000.0,5000.0,0
